portal_id,Genome,portal_link,DMAT,HYBRID,NRPS,NRPS-Like,PKS,PKS-Like,TC,Total
Asphethal1,Aspergillus heterothallicus CBS 489.65 v1.0,https://mycocosm.jgi.doe.gov/Asphethal1,4,0,9,16,15,4,4,52
Asphir1,Aspergillus hiratsukae CBS 294.93 v1.0,https://mycocosm.jgi.doe.gov/Asphir1,4,2,10,9,10,3,2,40
Asphom1,Aspergillus homomorphus CBS 101889 v1.0,https://mycocosm.jgi.doe.gov/Asphom1,4,3,16,22,24,5,4,78
Aspibe1,Aspergillus ibericus CBS 121593 v1.0,https://mycocosm.jgi.doe.gov/Aspibe1,2,6,7,18,15,6,3,57
Aspign1,Aspergillus igneus CBS 466.65 v1.0,https://mycocosm.jgi.doe.gov/Aspign1,5,4,13,10,23,2,1,58
Aspiiz1,Aspergillus iizukae CBS 541.69 v1.0,https://mycocosm.jgi.doe.gov/Aspiiz1,7,4,18,22,16,3,3,73
Aspimp1,Aspergillus implicatus CBS 484.95 v1.0,https://mycocosm.jgi.doe.gov/Aspimp1,3,4,13,18,49,5,8,100
Aspind2_1,Aspergillus indicus v2.0,https://mycocosm.jgi.doe.gov/Aspind2_1,7,2,10,14,29,2,2,66
Aspind1,Aspergillus indologenus CBS 114.80 v1.0,https://mycocosm.jgi.doe.gov/Aspind1,6,5,17,24,27,3,2,84
Aspinso1,Aspergillus insolitus CBS 384.61 v1.0,https://mycocosm.jgi.doe.gov/Aspinso1,0,1,9,7,9,2,1,29
Aspins1,Aspergillus insuetus CBS 107.25 v1.0,https://mycocosm.jgi.doe.gov/Aspins1,5,1,8,17,27,2,6,66
Aspjap1,Aspergillus japonicus CBS 114.51 v1.0,https://mycocosm.jgi.doe.gov/Aspjap1,4,1,21,22,19,3,1,71
Aspkar1,Aspergillus karnatakaensis CBS 102800 v1.0,https://mycocosm.jgi.doe.gov/Aspkar1,11,3,12,19,29,5,2,81
Aspka1_1,Aspergillus kawachii IFO 4308,https://mycocosm.jgi.doe.gov/Aspka1_1,2,6,15,17,33,5,6,84
Aspkev1,Aspergillus keveii CBS 209.92 v1.0,https://mycocosm.jgi.doe.gov/Aspkev1,8,0,11,17,25,3,8,72
Asplaci1,Aspergillus laciniosus CBS 117721 v1.0,https://mycocosm.jgi.doe.gov/Asplaci1,9,2,16,11,15,5,1,59
Asplen1,Aspergillus lentulus CBS 117885 v1.0,https://mycocosm.jgi.doe.gov/Asplen1,6,2,12,9,18,3,2,52
Asplep1,Aspergillus leporis CBS 151.66 v1.0,https://mycocosm.jgi.doe.gov/Asplep1,8,6,17,23,25,4,3,86
Asplon1,Aspergillus longivesica v1.0,https://mycocosm.jgi.doe.gov/Asplon1,3,4,12,8,10,5,2,44
Aspfo1,Aspergillus luchuensis CBS 106.47 v1.0,https://mycocosm.jgi.doe.gov/Aspfo1,2,6,16,22,30,5,6,87
Aspluc1,Aspergillus lucknowensis CBS 449.75 v1.0,https://mycocosm.jgi.doe.gov/Aspluc1,3,3,7,6,23,5,3,50
Asplup1,Aspergillus luppii CBS 653.74 v1.0,https://mycocosm.jgi.doe.gov/Asplup1,10,0,14,19,12,3,1,59
Aspmic1,Aspergillus microcysticus CBS 120.58 v1.0,https://mycocosm.jgi.doe.gov/Aspmic1,0,2,8,14,13,2,1,40
Aspmin1,Aspergillus minisclerotigenes CBS 117635 v1.0,https://mycocosm.jgi.doe.gov/Aspmin1,11,1,16,18,26,7,4,83
Aspmir1,Aspergillus miraensis CBS 140625 v1.0,https://mycocosm.jgi.doe.gov/Aspmir1,5,3,7,13,34,4,4,70
Aspmul1_1,Aspergillus multicolor v1.0,https://mycocosm.jgi.doe.gov/Aspmul1_1,4,3,10,17,28,5,2,69
Aspmult1,Aspergillus multiplicatus CBS 646958 v1.0,https://mycocosm.jgi.doe.gov/Aspmult1,2,1,4,8,6,3,3,27
Aspmuri1,Aspergillus muricatus v1.0,https://mycocosm.jgi.doe.gov/Aspmuri1,8,3,14,22,29,3,4,83
Aspnaka1,Aspergillus nakazawae v1.0,https://mycocosm.jgi.doe.gov/Aspnaka1,9,3,10,25,33,3,7,90
Aspnav1_1,Aspergillus navahoensis v1.0,https://mycocosm.jgi.doe.gov/Aspnav1_1,4,2,11,17,33,5,2,74
Aspneoa1,Aspergillus neoauricomus CBS112787 v1.0,https://mycocosm.jgi.doe.gov/Aspneoa1,6,5,10,23,33,3,4,84
Aspneoc1,Aspergillus neoconicus CBS 233.90 v1.0,https://mycocosm.jgi.doe.gov/Aspneoc1,1,0,7,8,8,3,0,27
Aspne1,Aspergillus neoechinulatus CBS120.55 v1.0,https://mycocosm.jgi.doe.gov/Aspne1,4,0,9,11,28,3,2,57
Aspneof1,Aspergillus neoflavipes CBS 260.73 v1.0,https://mycocosm.jgi.doe.gov/Aspneof1,9,3,19,25,18,2,3,79
Aspneoi1,Aspergillus neoindicus CBS 444.75 v1.0,https://mycocosm.jgi.doe.gov/Aspneoi1,8,2,17,19,20,3,2,71
Aspneo1,Aspergillus neoniger CBS 115656 v1.0,https://mycocosm.jgi.doe.gov/Aspneo1,3,4,13,16,29,6,9,80
Aspneow1,Aspergillus neowarcupii IBT 29024 v1.0,https://mycocosm.jgi.doe.gov/Aspneow1,3,1,10,13,21,2,3,53
Aspnid1,Aspergillus nidulans,https://mycocosm.jgi.doe.gov/Aspnid1,5,1,9,13,22,5,1,56
Asplac1,Aspergillus niger (lacticoffeatus) CBS 101883 v1.0,https://mycocosm.jgi.doe.gov/Asplac1,2,9,16,16,23,6,7,79
Aspph1,Aspergillus niger (phoenicis Corda) Thom ATCC 13157 v1.0,https://mycocosm.jgi.doe.gov/Aspph1,2,9,15,18,26,5,6,81
Aspni7,Aspergillus niger ATCC 1015 v4.0,https://mycocosm.jgi.doe.gov/Aspni7,2,9,16,16,27,4,6,80
Aspni_DSM_1,Aspergillus niger CBS 513.88,https://mycocosm.jgi.doe.gov/Aspni_DSM_1,2,6,14,15,29,5,6,77
Aspni_NRRL3_1,Aspergillus niger NRRL3,https://mycocosm.jgi.doe.gov/Aspni_NRRL3_1,2,9,16,16,29,4,6,82
Aspni_bvT_1,Aspergillus niger van Tieghem ATCC 13496 v1.0,https://mycocosm.jgi.doe.gov/Aspni_bvT_1,2,8,15,14,29,4,7,79
Aspnis1,Aspergillus nishimurae IFM 54133 v1.0,https://mycocosm.jgi.doe.gov/Aspnis1,2,1,2,9,6,3,3,26
Aspnom1,Aspergillus nomius IBT 12657 v1.0,https://mycocosm.jgi.doe.gov/Aspnom1,7,1,16,18,24,6,3,75
Aspnom13137_1,Aspergillus nomius NRRL 13137,https://mycocosm.jgi.doe.gov/Aspnom13137_1,5,3,19,19,26,5,4,81
Aspnov1,Aspergillus novofumigatus IBT 16806 v1.0,https://mycocosm.jgi.doe.gov/Aspnov1,4,3,16,5,24,2,2,56
Aspnovo1,Aspergillus novoparasiticus CBS 126849 v1.0,https://mycocosm.jgi.doe.gov/Aspnovo1,8,1,16,18,25,6,3,77
Aspnut1,Aspergillus nutans CBS 121.56 v1.0,https://mycocosm.jgi.doe.gov/Aspnut1,3,2,27,15,15,4,2,68
Aspoch1,Aspergillus ochraceoroseus IBT 24754 v1.0,https://mycocosm.jgi.doe.gov/Aspoch1,4,2,6,3,10,2,1,28
Aspoch1432_1,Aspergillus ochraceoroseus SRRC1432,https://mycocosm.jgi.doe.gov/Aspoch1432_1,4,1,6,4,9,3,1,28
Aspoer1,Aspergillus oerlinghausenensis CBS 139183 v1.0,https://mycocosm.jgi.doe.gov/Aspoer1,7,0,10,7,12,2,0,38
Aspoli1_1,Aspergillus olivicola v1.0,https://mycocosm.jgi.doe.gov/Aspoli1_1,5,2,7,12,29,4,3,62
Aspor1,Aspergillus oryzae RIB40,https://mycocosm.jgi.doe.gov/Aspor1,9,2,14,15,23,5,2,70
Asposti1,Aspergillus ostianus v1.0,https://mycocosm.jgi.doe.gov/Asposti1,8,4,12,17,34,4,4,83
Asppal1_1,Aspergillus paleaceus CBS 498.65 v1.0,https://mycocosm.jgi.doe.gov/Asppal1_1,2,0,7,7,8,3,1,28
Asppap1,Aspergillus papuensis CBS 841.96 v1.0,https://mycocosm.jgi.doe.gov/Asppap1,4,2,6,10,10,1,3,36
Asppar1,Aspergillus parasiticus CBS 117618 v1.0,https://mycocosm.jgi.doe.gov/Asppar1,11,0,22,17,26,6,5,87
Asppari1,Aspergillus parvisclerotigenus CBS 121.62 v1.0,https://mycocosm.jgi.doe.gov/Asppari1,8,4,14,14,20,5,3,68
Aspparv1,Aspergillus parvulus CBS 136.61 v1.0,https://mycocosm.jgi.doe.gov/Aspparv1,5,2,18,14,18,6,1,64
Asppeni1,Aspergillus penicilloides CBS 540.65 v1.0,https://mycocosm.jgi.doe.gov/Asppeni1,1,1,6,6,11,3,0,28
Asppern1,Aspergillus pernambucoensis CBS 137449 v1.0,https://mycocosm.jgi.doe.gov/Asppern1,5,0,7,10,6,2,2,32
Aspper1,Aspergillus persii CBS 112795 v1.0,https://mycocosm.jgi.doe.gov/Aspper1,6,10,16,24,43,4,3,106
Asppet1,Aspergillus petrakii CBS 105.57 v1.0,https://mycocosm.jgi.doe.gov/Asppet1,7,4,13,20,35,3,4,86
Asppip1,Aspergillus piperis CBS 112811 v1.0,https://mycocosm.jgi.doe.gov/Asppip1,2,6,14,20,30,5,8,85
Asppri1,Aspergillus primulinus CBS 253.94 v1.0,https://mycocosm.jgi.doe.gov/Asppri1,2,0,6,9,7,3,1,28
Asppsec1,Aspergillus pseudocaelatus CBS 117616 v1.0,https://mycocosm.jgi.doe.gov/Asppsec1,8,3,15,18,18,10,4,76
Asppdef1,Aspergillus pseudodeflectus v1.0,https://mycocosm.jgi.doe.gov/Asppdef1,5,1,9,15,26,4,6,66
Asppsf1,Aspergillus pseudofelis IBT 34107 v1.0,https://mycocosm.jgi.doe.gov/Asppsf1,7,3,19,11,30,2,3,75
Asppsen1,Aspergillus pseudonomius CBS 119388 v1.0,https://mycocosm.jgi.doe.gov/Asppsen1,6,1,17,19,23,6,3,75
Asppset1,Aspergillus pseudotamarii CBS 117625 v1.0,https://mycocosm.jgi.doe.gov/Asppset1,7,5,16,19,24,7,4,82
Asppterr1,Aspergillus pseudoterreus DTO 47-E6 v1.0,https://mycocosm.jgi.doe.gov/Asppterr1,8,5,11,16,23,2,2,67
Asppust1,Aspergillus pseudoustus CBS 123904 v1.0,https://mycocosm.jgi.doe.gov/Asppust1,6,0,15,14,26,3,4,68
Asppsev1,Aspergillus pseudoviridinutans IBT 34175 v1.0,https://mycocosm.jgi.doe.gov/Asppsev1,7,1,18,13,28,5,2,74
Asppul1,Aspergillus pulvericola CBS 137327 v1.0,https://mycocosm.jgi.doe.gov/Asppul1,10,6,13,25,34,3,4,95
Asppuu1,Aspergillus puulaauensis IBT 32284 v1.0,https://mycocosm.jgi.doe.gov/Asppuu1,9,3,12,15,22,3,1,65
Aspquaf1,Aspergillus quadrilineatus (floriformis) CBS 937.73 v1.0,https://mycocosm.jgi.doe.gov/Aspquaf1,3,2,9,13,34,8,2,71
Aspquag1,Aspergillus quadrilineatus (gemmatus) CBS 853.96 v1.0,https://mycocosm.jgi.doe.gov/Aspquag1,3,3,11,16,29,6,3,71
Aspramb1,Aspergillus rambellii 100887 v1.0,https://mycocosm.jgi.doe.gov/Aspramb1,3,2,6,4,11,2,1,29
Aspram1,Aspergillus rambellii SRRC1468,https://mycocosm.jgi.doe.gov/Aspram1,3,1,8,4,11,3,1,31
Asprec1_1,Aspergillus recurvatus v1.0,https://mycocosm.jgi.doe.gov/Asprec1_1,5,2,8,12,31,6,2,66
Aspres1,Aspergillus restrictus CBS 118.33 v1.0,https://mycocosm.jgi.doe.gov/Aspres1,0,1,4,9,6,2,0,22
Asprhi1,Aspergillus rhizopodus v1.0,https://mycocosm.jgi.doe.gov/Asprhi1,4,4,14,6,18,4,3,53
Asprobu1,Aspergillus robustus CBS 428.77 v1.0,https://mycocosm.jgi.doe.gov/Asprobu1,2,4,20,16,19,4,5,70
Aspros1,Aspergillus roseoglobulosus CBS112800 v1.0,https://mycocosm.jgi.doe.gov/Aspros1,8,6,16,27,34,4,8,103
Aspsac1,Aspergillus saccharolyticus JOP 1030-1 v1.0,https://mycocosm.jgi.doe.gov/Aspsac1,3,2,14,15,11,6,0,51
Aspscle1,Aspergillus sclerotiicarbonarius CBS 121057 v1.0,https://mycocosm.jgi.doe.gov/Aspscle1,3,6,14,22,25,6,3,79
Aspscl1,Aspergillus sclerotioniger CBS115572 v1.0,https://mycocosm.jgi.doe.gov/Aspscl1,3,5,9,21,21,5,5,69
Aspsc1,Aspergillus sclerotiorum CBS 549.65 v1.0,https://mycocosm.jgi.doe.gov/Aspsc1,6,11,14,24,38,4,4,101
Aspsep1,Aspergillus sepultus CBS 257.85 v1.0,https://mycocosm.jgi.doe.gov/Aspsep1,0,2,12,16,27,3,4,64
Aspser1,Aspergillus sergii CBS 130017 v1.0,https://mycocosm.jgi.doe.gov/Aspser1,9,0,16,22,26,7,3,83
Aspses1,Aspergillus sesamicola CBS 137324 v1.0,https://mycocosm.jgi.doe.gov/Aspses1,8,3,13,23,31,4,2,84
Aspshe1,Aspergillus shendaweii IBT 34197 v1.0,https://mycocosm.jgi.doe.gov/Aspshe1,4,0,7,8,8,4,4,35
Aspsia1,Aspergillus siamensis CBS 137452 v1.0,https://mycocosm.jgi.doe.gov/Aspsia1,4,1,17,11,19,4,2,58
Aspsil1,Aspergillus silvaticus CBS 128.55 v1.0,https://mycocosm.jgi.doe.gov/Aspsil1,6,4,8,10,21,5,2,56
Aspsim1_1,Aspergillus similis v1.0,https://mycocosm.jgi.doe.gov/Aspsim1_1,5,3,8,15,22,6,2,61
Aspspa1,Aspergillus spathulatus CBS 408.89 v1.0,https://mycocosm.jgi.doe.gov/Aspspa1,3,1,2,10,6,2,3,27
Aspspe1_1,Aspergillus spectabilis CBS 429.77A v1.0,https://mycocosm.jgi.doe.gov/Aspspe1_1,6,1,13,20,36,4,3,83
Aspspi1,Aspergillus spinosus CBS 483.65 v1.0,https://mycocosm.jgi.doe.gov/Aspspi1,10,2,12,8,14,4,2,52
Aspstel1_1,Aspergillus stella-maris CBS 113639 v1.0,https://mycocosm.jgi.doe.gov/Aspstel1_1,5,1,10,13,36,3,5,73
Aspstec1_1,Aspergillus stercoraria CBS 428.93 v1.0,https://mycocosm.jgi.doe.gov/Aspstec1_1,4,1,7,11,26,4,4,57
Aspste1,Aspergillus steynii IBT 23096 v1.0,https://mycocosm.jgi.doe.gov/Aspste1,9,9,17,22,29,3,4,93
Aspsub1,Aspergillus subauricomus CBS 638.78 v1.0,https://mycocosm.jgi.doe.gov/Aspsub1,7,4,18,20,34,3,7,93
Aspsublat1,Aspergillus sublatus IBT 19356 v1.0,https://mycocosm.jgi.doe.gov/Aspsublat1,4,1,10,13,28,4,3,63
Aspsubr1,Aspergillus subramanianii CBS 138230 v1.0,https://mycocosm.jgi.doe.gov/Aspsubr1,6,10,14,22,48,4,5,109
Aspsul1,Aspergillus sulphureus CBS 550.65 v1.0,https://mycocosm.jgi.doe.gov/Aspsul1,8,9,17,23,36,4,6,103
Aspsy1,Aspergillus sydowii CBS 593.65 v1.0,https://mycocosm.jgi.doe.gov/Aspsy1,7,2,13,11,17,2,0,52
Asptaic1,Aspergillus taichungensis IBT 19404 v1.0,https://mycocosm.jgi.doe.gov/Asptaic1,5,3,10,9,11,4,1,43
Asptam1,Aspergillus tamarii CBS 117626 v1.0,https://mycocosm.jgi.doe.gov/Asptam1,11,3,19,18,22,6,2,81
Asptan1,Aspergillus tanneri DTO 303-18 v1.0,https://mycocosm.jgi.doe.gov/Asptan1,7,9,23,12,41,5,4,101
Asptem1,Aspergillus templicola CBS 138181 v1.0,https://mycocosm.jgi.doe.gov/Asptem1,9,2,17,21,20,5,2,76
Aspten1,Aspergillus tennesseensis IBT 32283 v1.0,https://mycocosm.jgi.doe.gov/Aspten1,7,2,10,13,22,4,1,59
Aspte1,Aspergillus terreus NIH 2624,https://mycocosm.jgi.doe.gov/Aspte1,5,1,15,17,24,2,2,66
Asptetr1,Aspergillus tetrazonus CBS 591.65A v1.0,https://mycocosm.jgi.doe.gov/Asptetr1,4,1,11,14,28,7,2,67
Aspthe1,Aspergillus thermomutatus v1.0,https://mycocosm.jgi.doe.gov/Aspthe1,4,4,9,10,19,3,3,52
Aspth1,Aspergillus thesauricus IBT 34227 v1.0,https://mycocosm.jgi.doe.gov/Aspth1,6,1,7,15,21,2,6,58
Asptran1,Aspergillus transcarpathicus CBS 423.68 v1.0,https://mycocosm.jgi.doe.gov/Asptran1,4,0,19,10,17,5,5,60
Asptra1,Aspergillus transmontanensis CBS 130015 v1.0,https://mycocosm.jgi.doe.gov/Asptra1,12,2,14,16,28,5,3,80
Asptri1,Aspergillus trinidadensis IBT 32571 v1.0,https://mycocosm.jgi.doe.gov/Asptri1,5,1,17,25,22,3,1,74
Asptr1,Aspergillus triticus CBS266.81 v1.0,https://mycocosm.jgi.doe.gov/Asptr1,5,2,11,7,23,2,2,52
Asptsu1,Aspergillus tsurutae IBT 34206 v1.0,https://mycocosm.jgi.doe.gov/Asptsu1,3,0,7,7,10,3,1,31
Asptu1,Aspergillus tubingensis v1.0,https://mycocosm.jgi.doe.gov/Asptu1,2,7,14,19,31,6,6,85
Asptur1,Aspergillus turcosus IBT 27921 v1.0,https://mycocosm.jgi.doe.gov/Asptur1,3,2,11,11,12,3,2,44
Aspuda1,Aspergillus udagawae IFM 46973,https://mycocosm.jgi.doe.gov/Aspuda1,5,3,13,10,25,3,3,62
Aspund1_1,Aspergillus undulatus CBS 261.88 v1.0,https://mycocosm.jgi.doe.gov/Aspund1_1,5,1,6,15,21,3,3,54
Aspung1,Aspergillus unguis CBS132.55 v1.0,https://mycocosm.jgi.doe.gov/Aspung1,1,2,9,15,13,2,1,43
Aspuva1,Aspergillus uvarum CBS 121591 v1.0,https://mycocosm.jgi.doe.gov/Aspuva1,4,3,17,21,21,3,2,71
Aspvad1,Aspergillus vadensis CBS 113365 v1.0,https://mycocosm.jgi.doe.gov/Aspvad1,2,5,13,22,27,5,4,78
Aspvar1,Aspergillus varians CBS 505.65 v1.0,https://mycocosm.jgi.doe.gov/Aspvar1,9,1,11,10,17,3,2,53
Aspven1,Aspergillus venezuelensis CBS 868.97 v1.0,https://mycocosm.jgi.doe.gov/Aspven1,7,1,13,12,37,4,3,77
Aspve1,Aspergillus versicolor v1.0,https://mycocosm.jgi.doe.gov/Aspve1,6,2,15,13,22,4,1,63
Aspvio1,Aspergillus violaceofuscus CBS 115571 v1.0,https://mycocosm.jgi.doe.gov/Aspvio1,6,3,19,20,17,4,3,72
Aspvir1,Aspergillus viridinutans CBS 127.56 v1.0,https://mycocosm.jgi.doe.gov/Aspvir1,6,2,10,9,21,3,5,56
Aspwak1,Aspergillus waksmanii IBT 31900 v1.0,https://mycocosm.jgi.doe.gov/Aspwak1,2,2,8,8,11,2,3,36
Aspwel1,Aspergillus welwitschiae CBS139.54b v1.0,https://mycocosm.jgi.doe.gov/Aspwel1,2,7,15,20,26,4,7,81
Aspwe1,Aspergillus wentii v1.0,https://mycocosm.jgi.doe.gov/Aspwe1,2,3,12,14,20,2,5,58
Aspwest1,Aspergillus westerdijkiae CBS 112803 v1.0,https://mycocosm.jgi.doe.gov/Aspwest1,10,5,16,22,30,5,6,94
Aspwes1,Aspergillus westlandensis CBS 123905 v1.0,https://mycocosm.jgi.doe.gov/Aspwes1,7,5,12,24,27,4,7,86
Aspzo1,Aspergillus zonatus v1.0,https://mycocosm.jgi.doe.gov/Aspzo1,1,0,6,8,12,3,2,32
Astsub1,Astrocystis sublimbata CBS 130006 v1.0,https://mycocosm.jgi.doe.gov/Astsub1,5,6,7,14,49,5,9,95
Atrsp2,Atractiellales rhizophila v2.0,https://mycocosm.jgi.doe.gov/Atrsp2,0,0,1,3,1,0,6,11
Atrpi1,Atropellis piniphila CBS 197.64 v1.0,https://mycocosm.jgi.doe.gov/Atrpi1,3,0,3,7,14,3,3,33
Aulhe2,Aulographum hederae v2.0,https://mycocosm.jgi.doe.gov/Aulhe2,0,0,1,4,4,2,0,11
AurpulNBB1,Aureobasidium pullulans NBB 7.2.1 v1.0,https://mycocosm.jgi.doe.gov/AurpulNBB1,0,0,3,11,5,2,0,21
Aurpu_var_mel1,Aureobasidium pullulans var. melanogenum CBS 110374,https://mycocosm.jgi.doe.gov/Aurpu_var_mel1,0,0,2,7,4,2,1,16
Aurpu_var_nam1,Aureobasidium pullulans var. namibiae CBS 147.97,https://mycocosm.jgi.doe.gov/Aurpu_var_nam1,0,0,2,8,4,2,0,16
Aurpu_var_pul1,Aureobasidium pullulans var. pullulans EXF-150,https://mycocosm.jgi.doe.gov/Aurpu_var_pul1,1,0,4,12,6,2,0,25
Aurpu_var_sub1,Aureobasidium pullulans var. subglaciale EXF-2481,https://mycocosm.jgi.doe.gov/Aurpu_var_sub1,0,1,2,11,7,2,1,24
Aurde3_1,Auricularia subglabra v2.0,https://mycocosm.jgi.doe.gov/Aurde3_1,4,0,1,10,2,0,9,26
Auramp1,Auriculariopsis ampla NL-1724 v1.0,https://mycocosm.jgi.doe.gov/Auramp1,1,0,5,6,2,0,2,16
Aurvu1,Auriscalpium vulgare FP105234-Sp v1.0,https://mycocosm.jgi.doe.gov/Aurvu1,0,0,0,6,1,0,12,19
Babin1,Babjeviella inositovora NRRL Y-12698 v1.0,https://mycocosm.jgi.doe.gov/Babin1,0,0,0,1,0,2,0,3
Bacci1,Backusella circina FSU 941 v1.0,https://mycocosm.jgi.doe.gov/Bacci1,0,0,1,5,2,1,0,9
Basun1,Basidioascus undulatus,https://mycocosm.jgi.doe.gov/Basun1,0,0,2,1,0,1,0,4
Basme2finSC,Basidiobolus meristosporus CBS 931.73 v1.0,https://mycocosm.jgi.doe.gov/Basme2finSC,0,0,17,5,4,2,2,30
Batde5,Batrachochytrium dendrobatidis JAM81 v1.0,https://mycocosm.jgi.doe.gov/Batde5,0,0,1,1,0,2,0,4
Batsa1,Batrachochytrium salamandrivorans BS,https://mycocosm.jgi.doe.gov/Batsa1,0,0,1,1,0,2,0,4
Bauco1,Baudoinia compniacensis UAMH 10762 (4089826) v1.0,https://mycocosm.jgi.doe.gov/Bauco1,0,0,2,6,2,2,1,13
Beaba1,Beauveria bassiana ARSEF 2860,https://mycocosm.jgi.doe.gov/Beaba1,0,3,12,10,11,3,2,41
Corbr1,Beauveria brongniartii RCEF 3172,https://mycocosm.jgi.doe.gov/Corbr1,0,2,9,8,13,4,1,37
Benpoi1,Benjaminiella poitrasii RSA 903 v1.0,https://mycocosm.jgi.doe.gov/Benpoi1,0,0,1,5,2,1,0,9
Bifad1,Bifiguratus adelaidae AZ0501,https://mycocosm.jgi.doe.gov/Bifad1,0,0,0,4,2,1,1,8
Bimnz1,Bimuria novae-zelandiae CBS 107.79 v1.0,https://mycocosm.jgi.doe.gov/Bimnz1,5,1,6,8,15,5,2,42
Bisma1,Biscogniauxia marginata CBS 124505 v1.0,https://mycocosm.jgi.doe.gov/Bisma1,6,3,4,17,26,3,7,66
Bisme1,Biscogniauxia mediterranea AZ0048 v1.0,https://mycocosm.jgi.doe.gov/Bisme1,2,2,6,10,21,3,6,50
Bismed1,Biscogniauxia mediterranea CBS 129072 v1.0,https://mycocosm.jgi.doe.gov/Bismed1,2,4,5,9,23,2,6,51
Bisnum1,Biscogniauxia nummularia v1.0,https://mycocosm.jgi.doe.gov/Bisnum1,1,2,5,10,25,4,10,57
Biscog1,Biscogniauxia sp. FL1348 v1.0,https://mycocosm.jgi.doe.gov/Biscog1,1,6,5,9,20,3,8,52
Bissp1,Bisporella sp. PMI_857 v1.0,https://mycocosm.jgi.doe.gov/Bissp1,6,1,8,9,28,4,3,59
Bjead1_1,Bjerkandera adusta v1.0,https://mycocosm.jgi.doe.gov/Bjead1_1,0,0,0,14,3,0,4,21
Blatri_F921_1,Blakeslea trispora F921 v1.0,https://mycocosm.jgi.doe.gov/Blatri_F921_1,0,0,1,3,1,1,0,6
Blatri_F986_2,Blakeslea trispora F986 v1.0,https://mycocosm.jgi.doe.gov/Blatri_F986_2,0,0,1,3,1,1,0,6
Blatri1,Blakeslea trispora NRRL 2456 v1.0,https://mycocosm.jgi.doe.gov/Blatri1,0,0,1,3,1,1,0,6
Arxad1,Blastobotrys (Arxula) adeninivorans,https://mycocosm.jgi.doe.gov/Arxad1,0,0,0,1,0,2,0,3
Blabri1,Blastocladiella britannica v1.0,https://mycocosm.jgi.doe.gov/Blabri1,0,0,0,1,1,1,0,3
Blader1,Blastomyces dermatitidis ER-3,https://mycocosm.jgi.doe.gov/Blader1,3,0,3,4,1,2,0,13
Blade1,Blastomyces dermatitidis SLH14081,https://mycocosm.jgi.doe.gov/Blade1,2,0,4,4,1,2,0,13
Blape1,Blastomyces percursus EI222,https://mycocosm.jgi.doe.gov/Blape1,1,0,4,4,2,2,0,13
Bgh5874_1,Blumeria graminis f. sp. hordei 5874 v1.0,https://mycocosm.jgi.doe.gov/Bgh5874_1,0,0,1,2,1,2,0,6
Blugr2,Blumeria graminis f. sp. hordei DH14,https://mycocosm.jgi.doe.gov/Blugr2,0,0,1,2,1,2,0,6
BlugrR1_1,Blumeria graminis f. sp. hordei Race1,https://mycocosm.jgi.doe.gov/BlugrR1_1,0,0,1,2,1,2,0,6
Blugra3_16,Blumeria graminis f. sp. tritici 96224 v3.16,https://mycocosm.jgi.doe.gov/Blugra3_16,0,0,1,2,1,2,0,6
Blyhe1,Blyttiomyces helicus single-cell v1.0,https://mycocosm.jgi.doe.gov/Blyhe1,0,0,0,1,0,2,0,3
Boeex1,Boeremia exigua MPI-SDFR-AT-0100 v1.0,https://mycocosm.jgi.doe.gov/Boeex1,0,1,4,8,5,2,1,21
Bolvit1,Bolbitius vitellinus SZMC-NL-1974 v1.0,https://mycocosm.jgi.doe.gov/Bolvit1,0,1,1,2,2,0,4,10
Bolcoc1,Boletus coccyginus 2016PMI039 v1.0,https://mycocosm.jgi.doe.gov/Bolcoc1,0,2,1,8,3,0,8,22
Boled5,Boletus edulis BED1 v4.0,https://mycocosm.jgi.doe.gov/Boled5,0,1,0,9,2,0,8,20
Boledp1,Boletus edulis Přilba v1.0,https://mycocosm.jgi.doe.gov/Boledp1,0,1,0,7,1,1,8,18
Cornip1,Boliniaceae sp. AZ0804 v1.0,https://mycocosm.jgi.doe.gov/Cornip1,1,3,5,15,22,4,3,53
Bombom1,Bombardia bombarda SMH3391-2 v1.0,https://mycocosm.jgi.doe.gov/Bombom1,5,3,4,7,18,4,3,44
Borrad1,Boreostereum radiatum TFC1981-005 v1.0,https://mycocosm.jgi.doe.gov/Borrad1,0,0,0,16,3,1,11,31
Botbo1,Botryobasidium botryosum v1.0,https://mycocosm.jgi.doe.gov/Botbo1,0,0,3,7,6,1,4,21
Botdo1_1,Botryosphaeria dothidea,https://mycocosm.jgi.doe.gov/Botdo1_1,0,2,17,14,24,4,8,69
Botmuc1,Botryozyma mucatilis CBS 9042 v1.0,https://mycocosm.jgi.doe.gov/Botmuc1,0,0,1,1,0,2,0,4
Botcin1,Botrytis cinerea T4,https://mycocosm.jgi.doe.gov/Botcin1,2,1,6,14,14,4,2,43
Botci1,Botrytis cinerea v1.0,https://mycocosm.jgi.doe.gov/Botci1,2,1,7,14,13,6,2,45
Brefa1,Bretziella fagacearum C519 v1.0,https://mycocosm.jgi.doe.gov/Brefa1,0,0,2,2,3,3,0,10
Bulin1,Bulgaria inquinans CBS118.31 v1.0,https://mycocosm.jgi.doe.gov/Bulin1,0,1,3,8,8,2,0,22
Byssp1,Byssochlamys spectabilis No. 5,https://mycocosm.jgi.doe.gov/Byssp1,2,1,3,10,5,2,3,26
